essay_perplexity,burstiness_std,burstiness_cv,avg_sentence_length,sentence_length_std,function_word_ratio,pos_bigram_entropy,type_token_ratio,avg_log_prob,log_prob_std,first_person_pronoun_ratio,contraction_ratio,punctuation_variety,ai_phrase_score,label,index
17.359615552963152,14.974571374138318,0.38090227441149416,17.6,3.6110940170535577,0.3068181818181818,5.545951690356523,0.7954545454545454,-2.8541465634203487,2.4728878566933936,0.011363636363636364,0.0,0.0,0.0,1,57
22.831643010445106,218.56920326123543,1.3819985292889905,13.0,8.137703743822469,0.3508771929824561,5.70832156394016,0.6666666666666666,-3.128147425120177,3.0449542619152243,0.0,0.008547008547008548,0.05128205128205128,0.0,0,58
15.401313544035837,12.900825707570924,0.4043874503155345,17.25,3.832427429188973,0.3,5.402769332734113,0.7571428571428571,-2.734452800849428,2.3482729732216083,0.1,0.014492753623188406,0.014492753623188406,0.0,1,59
15.78697934105361,14.396967310857473,0.413706642838824,22.0,7.44983221287567,0.2840909090909091,5.4704491578932055,0.7727272727272727,-2.759185507943781,2.1193085658672666,0.011363636363636364,0.0,0.0,0.0,1,60
57.550421319382444,102.5709775141104,0.819047758913985,11.916666666666666,5.544642058379924,0.33098591549295775,6.013613942294627,0.6971830985915493,-4.052661456068678,3.036047350453741,0.014084507042253521,0.0,0.0,0.0,0,61
49.699529356558834,153.79836620681857,1.0736834703309615,20.8,8.24378553820998,0.3217821782178218,6.744479684257221,0.6732673267326733,-3.9059954633708003,3.263471108170549,0.0,0.0,0.038461538461538464,0.0,0,62
30.28576491386829,15.514948176878365,0.26474050700995244,18.2,4.48998886412873,0.27472527472527475,5.245730489706796,0.8351648351648352,-3.4106777972996323,2.5550439733438832,0.0,0.0,0.0,1.098901098901099,1,63
23.87395339726158,10.77710388647032,0.24104158006424262,15.75,2.8613807855648994,0.2857142857142857,5.245364402931722,0.7777777777777778,-3.172788048642022,2.792495622914201,0.07936507936507936,0.0,0.0,0.0,1,64
64.23527349172295,286.05500135603546,1.107574740663539,19.0,15.0,0.4305555555555556,5.32100574561161,0.7083333333333334,-4.1625524911490315,3.510351429748966,0.0,0.013157894736842105,0.05263157894736842,0.0,0,65
17.68103216717997,16.565824203626487,0.43377855713830343,18.8,5.035871324805669,0.30851063829787234,5.475216852731845,0.7446808510638298,-2.872492436002027,2.3864415658789877,0.0,0.0,0.0,1.0638297872340425,1,66
13.74538946345354,6.816143959462027,0.27891000638912017,19.25,4.380353866983808,0.225,5.219158643683709,0.8,-2.6207034561341924,2.539958032847715,0.0,0.0,0.03896103896103896,0.0,1,67
71.69744773555085,171.58150233399076,0.8682146248318794,19.545454545454547,13.799628693052423,0.397196261682243,6.568755800956388,0.5607476635514018,-4.2724551505361745,3.255772687122675,0.004672897196261682,0.023255813953488372,0.046511627906976744,0.0,0,68
14.925033854987944,10.630090472134562,0.3750610863149835,18.6,4.673328578219168,0.3118279569892473,5.405371959544358,0.7634408602150538,-2.703039927616994,2.0938937752360984,0.0,0.0,0.0,0.0,1,69
10.317547277231414,120.50224704281841,1.956903714192071,15.166666666666666,9.154537429906306,0.3389830508474576,6.398614623131093,0.615819209039548,-2.3338460648712145,1.7242769963355822,0.005649717514124294,0.016483516483516484,0.027472527472527472,0.0,1,70
